#dataset_conf_id,iter_no,pso_time,pso_to_task_time,objectives,time,objectives
4838,2,2467,0,1.8150289017,1966,1.4580645161
4838,3,2576,0,1.4285714286,2190,1.5641025641
4838,4,2443,0,1.7188940092,2556,1.4942965779
4838,5,2433,0,1.4714828897,2471,1.5855513308
4838,6,2434,0,1.6497695853,2104,1.4887096774
4838,7,2414,0,1.4688644689,2390,1.6241935484
4838,8,2686,0,1.4688644689,1993,1.5046082949
4838,9,2647,0,1.4258064516,2237,1.4700460829
4839,0,3001,0,1.0350877193,2064,1.047761194
4839,1,2995,0,1.0890625,2202,1.0473684211
4839,2,2740,0,1.0890625,2459,1.1074626866
4839,3,2525,0,1.0276595745,1970,1.0877192982
4839,4,2820,0,1.028125,2306,1.0434782609
4839,5,2921,0,1.0191489362,1964,1.0543859649
4839,6,3505,0,1.0953125,2172,1.1170212766
4839,7,2474,0,1.0191489362,2139,1.1089552239
4839,8,2957,0,1.0203125,1996,1.0859649123
4839,9,2272,0,1.098245614,2029,1.0127659574
4840,0,2480,0,5.4565217391,2181,5.4541832669
4840,1,4329,0,5.6101694915,2216,5.5338983051
4840,2,2323,0,5.8608695652,2269,5.6043478261
4840,3,2682,0,5.2481203008,2085,5.764940239
4840,4,2999,0,5.6060606061,2043,5.5338345865
4840,5,2259,0,5.8525896414,2171,5.5537848606
4840,6,2404,0,5.652173913,2685,5.4869565217
4840,7,2515,0,5.2781954887,2551,5.8646616541
4840,8,3073,0,6.0909090909,2482,5.6055776892
4840,9,2420,0,5.4210526316,2035,5.5639097744
4841,0,2287,0,2.8503740648,2253,2.5511221945
4841,1,2395,0,2.4612403101,1986,2.5968992248
4841,2,3609,0,2.3640897756,2240,2.6314814815
4841,3,2570,0,2.4438902743,2690,2.484496124
4841,4,2383,0,2.4438902743,2018,2.5055555556
4841,5,2652,0,2.984496124,1957,2.5142857143
4841,6,3355,0,2.4612403101,2116,2.4812967581
4841,7,2520,0,2.4534883721,2410,2.4611111111
4841,8,2302,0,2.9648148148,2388,2.4812967581
4841,9,2561,0,2.4534883721,2458,2.4346289753
4842,0,2721,0,1.4178832117,2334,1.4377267231
4842,1,3144,0,1.4178832117,2107,1.4881756757
4842,2,3216,1,1.4159613059,2066,1.5510948905
4842,3,2476,0,1.4159613059,2000,1.5245478036
4842,4,2732,0,1.4178082192,2654,1.4881756757
4842,5,2533,0,1.4138513514,2018,1.4817351598
4842,6,2480,0,1.4160583942,2299,1.5297157623
4842,7,2487,0,1.4159613059,1979,1.4993954051
4842,8,2435,0,1.527027027,1995,1.476
4842,9,2558,0,1.4195888755,2211,1.4881756757
4861,0,2842,0,10.9305555556,1892,10.8421052632
4861,1,2202,0,10.8571428571,1900,10.8571428571
4861,2,2002,0,10.8571428571,2403,10.8263888889
4861,3,2637,0,10.8552631579,2564,10.9930555556
4861,4,2515,0,10.9305555556,1905,11.0763888889
4861,5,1966,0,10.9305555556,2003,10.9375
4861,6,1993,0,10.9305555556,2304,11.3421052632
4861,7,1899,0,11.5416666667,2010,10.8571428571
4861,8,2130,0,10.8552631579,2513,10.9342105263
4861,9,2348,0,10.9305555556,2510,10.9078947368
4862,0,2135,0,4.8413793103,2183,4.8344827586
4862,1,2216,0,4.8379310345,2275,4.8862068966
4862,2,2205,0,4.7965517241,2450,4.8137931034
4862,3,2838,0,4.8379310345,2400,4.9275862069
4862,4,2320,0,4.8413793103,2167,4.7965517241
4862,5,2543,0,4.7965517241,1968,4.7796610169
4862,6,2617,0,4.7965517241,1842,4.8333333333
4862,7,2582,0,4.8379310345,2303,4.8055555556
4862,8,2841,0,4.7965517241,2350,4.8034482759
4862,9,1915,0,5.0862068966,2139,4.8796296296
4863,0,1885,0,5.144,2469,5.1602564103
4863,1,1875,0,8.4158415842,2497,5.16
4863,2,2126,0,5.144,2037,5.1946666667
4863,3,1921,0,5.144,2186,5.184
4863,4,2282,0,5.224,2281,5.1786666667
4863,5,2467,0,5.2179487179,1924,5.1546666667
4863,6,1961,0,5.224,1977,5.2115384615
4863,7,1946,0,5.224,1915,5.1881188119
4863,8,1945,0,5.144,2351,5.1730769231
4863,9,2425,0,5.2179487179,2101,5.25
4864,0,2100,0,25.3490566038,2548,25.2830188679
4864,1,2062,0,26.820754717,2386,25.6976744186
4864,2,1977,0,25.3490566038,2267,25.7826086957
4864,3,2771,0,25.347826087,2380,26.5849056604
4864,4,2785,0,25.4150943396,2504,25.5660377358
4864,5,2021,0,25.4150943396,2125,25.976744186
4864,6,2303,0,25.3490566038,1945,25.347826087
4864,7,2550,0,25.4150943396,2072,25.9811320755
4864,8,2353,0,25.347826087,1935,26.1226415094
4864,9,2941,0,25.4622641509,2341,26.347826087
4865,0,2148,0,6.3893129771,1968,6.3720930233
4865,1,2221,0,6.3953488372,1840,6.5195530726
4865,2,2047,0,6.4301675978,1962,6.5395348837
4865,3,2182,0,6.3953488372,2097,6.4045801527
4865,4,3355,0,6.4301675978,2212,6.4045801527
4865,5,2751,0,6.3893129771,2550,6.380952381
4865,6,2217,0,6.3969465649,1832,6.4761904762
4865,7,2315,1,6.3953488372,1852,6.5142857143
4865,8,3120,0,6.3953488372,2011,6.4790697674
4865,9,2679,0,6.3969465649,2273,6.3906976744
4866,0,2180,0,3.5198135198,2105,3.5920745921
4866,1,2078,0,3.5268065268,1886,3.5128205128
4866,2,2087,0,3.7787234043,2048,3.5276595745
4866,3,2104,0,3.5198135198,2329,3.6085106383
4866,4,2114,0,3.5245478036,1912,3.5734265734
4866,5,2526,0,3.5198135198,2442,3.5271317829
4866,6,2082,0,3.5245478036,2039,3.6223776224
4866,7,2302,0,3.5268065268,2187,3.5641025641
4866,8,2173,0,3.5198135198,2109,3.5452196382
4866,9,2225,0,3.5198135198,2284,3.6046511628
4867,0,2125,0,20.8085106383,1972,21.0666666667
4867,1,2063,0,20.8085106383,1971,21.1025641026
4867,2,2394,0,21.8712121212,1885,21.0606060606
4867,3,2009,0,20.8723404255,2151,21.0666666667
4867,4,2591,0,20.8723404255,2265,20.8787878788
4867,5,2458,0,20.8723404255,2314,21.6
4867,6,2224,0,20.8085106383,1888,20.9743589744
4867,7,2024,0,21.0666666667,1947,21.2666666667
4867,8,2563,0,20.8085106383,1961,21.2666666667
4867,9,2617,0,20.8085106383,1837,20.8723404255
4868,0,2152,0,8.7040816327,2352,9.0322580645
4868,1,2557,0,8.7670250896,2470,8.8136200717
4868,2,2442,0,8.7040816327,1987,8.7973421927
4868,3,2009,0,8.7992831541,1888,8.8637873754
4868,4,1955,0,8.7670250896,1871,8.7209302326
4868,5,2019,1,8.7992831541,2427,8.9211469534
4868,6,2244,0,8.7040816327,2342,8.7394366197
4868,7,2357,0,8.7992831541,2490,8.823943662
4868,8,2115,0,8.7040816327,2196,8.7176870748
4868,9,1977,0,8.7670250896,1885,8.7921146953
4869,0,2768,0,7.2,1981,7.2864864865
4869,1,1999,0,7.2,1928,7.2081081081
4869,2,1952,0,7.3717948718,2205,7.2173913043
4869,3,2016,0,7.2,2322,7.2820512821
4869,4,2004,0,7.3717948718,2352,7.2179487179
4869,5,1980,0,7.3717948718,1882,7.3397435897
4869,6,1923,0,7.358974359,2153,7.2991452991
4869,7,2192,0,7.3717948718,2321,7.3108108108
4869,8,1971,0,7.3717948718,2214,7.2
4869,9,2473,0,7.3717948718,2144,7.3205128205
4888,0,2756,0,46.0833333333,2889,46.0833333333
4888,1,2093,0,46.0833333333,3251,46.1076923077
4888,2,2419,0,46.0833333333,3168,46.0833333333
4888,3,2310,0,46.0833333333,2996,46.0833333333
4888,4,2027,0,46.0833333333,3108,46.0923076923
4888,5,3389,0,46.0833333333,2858,46.0833333333
4888,6,2573,0,46.0833333333,2829,46.0833333333
4888,7,2405,0,46.0833333333,2965,46.0833333333
4888,8,2891,0,46.0833333333,2991,46.0833333333
4888,9,2512,0,46.0833333333,2865,46.0833333333
4889,0,2503,0,8.7554347826,3040,8.7554347826
4889,1,2557,0,8.7554347826,3007,8.7554347826
4889,2,2333,0,8.7554347826,2948,8.7554347826
4889,3,2452,0,8.7554347826,2639,8.7554347826
4889,4,2447,0,8.7554347826,2749,8.7554347826
4889,5,3417,0,8.7554347826,3106,8.7554347826
4889,6,2838,0,8.7554347826,3008,8.7554347826
4889,7,2811,0,8.7554347826,2750,8.7554347826
4889,8,2408,0,8.7554347826,2967,8.7554347826
4889,9,3611,0,8.7554347826,2990,8.7554347826
4890,0,2233,0,8.1719197708,2937,8.1747851003
4890,1,2678,0,8.1719197708,2728,8.1747851003
4890,2,3061,0,8.1719197708,2992,8.1776504298
4890,3,2204,0,8.1719197708,2672,8.1719197708
4890,4,2350,0,8.1719197708,3189,8.1805157593
4890,5,2131,0,8.1719197708,3194,8.1719197708
4890,6,2216,0,8.1719197708,3197,8.1719197708
4890,7,2467,0,8.1719197708,3063,8.1805157593
4890,8,2609,0,8.1719197708,2953,8.1719197708
4890,9,2463,0,8.1719197708,2946,8.1776504298
4891,0,2245,0,50.9083333333,3171,50.8416666667
4891,1,3195,0,50.9083333333,3212,50.825
4891,2,2612,0,50.9083333333,3255,50.8666666667
4891,3,2772,0,50.9083333333,3036,50.9083333333
4891,4,2355,0,50.9083333333,3293,50.825
4891,5,2788,0,50.9083333333,2959,50.85
4891,6,2594,0,50.9083333333,2704,50.8333333333
4891,7,3236,0,50.9083333333,3157,50.825
4891,8,2902,0,50.925,3017,50.8583333333
4891,9,2151,0,50.925,3222,50.8421052632
4892,0,2291,0,22.2218181818,3287,22.1885245902
4892,1,3554,0,22.2218181818,3039,22.1885245902
4892,2,2780,0,22.2218181818,2577,22.1963636364
4892,3,3290,0,22.2218181818,3116,22.1885245902
4892,4,3851,0,22.2218181818,3305,22.1885245902
4892,5,2904,0,22.2218181818,2664,22.1890909091
4892,6,2385,0,22.2218181818,3043,22.1885245902
4892,7,2537,0,22.2218181818,2893,22.1885245902
4892,8,2800,0,22.2218181818,2921,22.1885245902
4892,9,2600,0,22.2218181818,3047,22.1885245902
4893,0,2344,0,15.3498542274,2864,15.3469387755
4893,1,2310,0,15.3498542274,3413,15.3469387755
4893,2,2322,0,15.3498542274,2708,15.3469387755
4893,3,4178,0,15.3498542274,2846,15.3498542274
4893,4,2407,0,15.3498542274,3020,15.3469387755
4893,5,2307,0,15.3498542274,2920,15.3469387755
4893,6,2336,0,15.3498542274,2760,15.3469387755
4893,7,3387,0,15.3498542274,3100,15.3469387755
4893,8,2887,0,15.3498542274,3366,15.3469387755
4893,9,2288,0,15.3681318681,3206,15.3498542274
4894,0,2298,0,190.8648648649,2750,190.6571428571
4894,1,2904,0,190.8648648649,3022,190.6571428571
4894,2,3004,0,190.8648648649,2868,190.6571428571
4894,3,2821,0,190.8648648649,2779,190.6571428571
4894,4,2760,0,190.8648648649,3002,190.6571428571
4894,5,2432,0,190.8648648649,2622,190.6571428571
4894,6,2558,0,190.8648648649,2679,190.6571428571
4894,7,3904,0,190.8648648649,2888,190.6756756757
4894,8,3024,0,190.8648648649,2581,190.6571428571
4894,9,3531,0,190.8648648649,2718,190.6571428571
4895,0,2237,0,23.6470588235,2926,23.6013071895
4895,1,2385,0,23.6470588235,3228,23.5921568627
4895,2,2311,0,23.6470588235,3241,23.5921568627
4895,3,2648,0,23.6470588235,2961,23.5921568627
4895,4,3163,0,23.6470588235,2626,23.5921568627
4895,5,2866,0,23.6470588235,2646,23.5921568627
4895,6,2733,0,23.6470588235,2789,23.5921568627
4895,7,2476,0,23.6470588235,3089,23.5921568627
4895,8,3531,0,23.6470588235,3018,23.5960784314
4895,9,2369,0,23.6470588235,3317,23.5921568627
4896,0,2512,0,33.8185185185,3123,33.8095238095
4896,1,2384,0,33.8185185185,2708,33.8111111111
4896,2,2836,0,33.8185185185,2682,33.8222222222
4896,3,2804,0,33.8185185185,2961,33.8148148148
4896,4,2940,0,33.8185185185,2647,33.8095238095
4896,5,2584,0,33.8185185185,2789,33.8095238095
4896,6,4089,0,33.8185185185,3008,33.8111111111
4896,7,2695,0,33.8185185185,3313,33.8185185185
4896,8,3070,0,33.8185185185,3182,33.8148148148
4896,9,2314,0,33.8185185185,3203,33.8095238095
4915,0,5797,0,14.519379845,5500,13.3888888889
4915,1,5380,0,13.3018867925,4494,13.4433962264
4915,2,4828,0,14.519379845,5338,13.5079365079
4915,3,4774,0,13.3055555556,4477,13.4722222222
4915,4,5888,0,13.3055555556,4844,13.4166666667
4915,5,5218,0,14.5161290323,4852,13.3410852713
4915,6,4979,0,13.3015873016,4513,13.5238095238
4915,7,6497,0,13.3100775194,4916,13.4108527132
4915,8,6099,0,13.3018867925,4841,13.4651162791
4915,9,4691,0,14.5161290323,5448,13.3490566038
4916,0,5491,0,8.1391585761,4272,6.1075268817
4916,1,6526,0,23.5752688172,5080,6.3924731183
4916,2,5442,0,8.1391585761,5458,6.0913978495
4916,3,5198,0,6.5967741935,4999,6.1003236246
4916,4,4647,0,7.9,4753,6.0941176471
4916,5,4805,0,17.7833333333,4825,6.1
4916,6,5102,0,10.5430107527,5007,6.0967741935
4916,7,4695,0,7.9,4797,6.1003236246
4916,8,5849,0,6.0591397849,5203,6.1035598706
4916,9,6553,0,7.9,4987,6.064516129
4917,0,4815,0,4.1135531136,5177,4.1875
4917,1,5584,0,4.3445378151,5474,4.1909722222
4917,2,5885,0,4.3445378151,5177,4.1417910448
4917,3,4779,0,4.3473389356,5563,4.1868131868
4917,4,6095,0,4.1194029851,4781,4.1391941392
4917,5,4735,0,4.3445378151,4772,4.1465201465
4917,6,5002,0,4.1135531136,4921,4.1343283582
4917,7,6136,0,4.1208791209,4537,4.1597222222
4917,8,5343,0,4.3473389356,5299,4.1538461538
4917,9,4699,0,4.3445378151,4776,4.1611721612
4918,0,6309,0,40.275862069,5261,40.2441860465
4918,1,5261,0,40.275862069,5025,40.4038461538
4918,2,4753,0,43.0961538462,5331,40.1279069767
4918,3,4796,0,43.9711538462,5232,39.9519230769
4918,4,4900,0,39.4516129032,4647,40.1370967742
4918,5,5077,0,40.275862069,4659,39.9838709677
4918,6,4842,0,40.275862069,5154,39.9423076923
4918,7,4907,0,39.5080645161,4828,39.9615384615
4918,8,4454,0,43.9711538462,4704,40.1442307692
4918,9,6272,0,40.275862069,4911,39.6451612903
4919,0,5885,0,15.8099547511,5397,15.9565217391
4919,1,5586,0,16.8834080717,4523,16.125
4919,2,4638,1,16.865470852,5435,16.1538461538
4919,3,4858,0,16.865470852,4512,16.0737704918
4919,4,5662,0,16.8834080717,4632,15.9775784753
4919,5,5124,0,16.875,5105,16.1304347826
4919,6,5858,0,16.875,5181,16.1557377049
4919,7,5618,0,16.8828125,4545,16.1900452489
4919,8,6454,0,16.865470852,4749,16.152173913
4919,9,5972,0,16.865470852,4691,15.9262295082
4920,0,5111,0,13.6097560976,4307,13.589569161
4920,1,5933,0,17.0769230769,5052,13.5902439024
4920,2,5181,0,13.4376417234,4613,13.7615384615
4920,3,4541,0,14.0153846154,5123,13.7038461538
4920,4,5411,0,14.0048780488,4626,13.4444444444
4920,5,5831,0,14.0048780488,4609,13.8
4920,6,4985,0,14.0384615385,4652,13.7
4920,7,4856,0,13.425,4516,13.6146341463
4920,8,4690,0,13.6097560976,5065,13.7230769231
4920,9,4679,0,14.0384615385,5378,13.8780487805
4921,0,7298,0,28.0671641791,4824,28.5684210526
4921,1,5966,0,28.0671641791,5051,28.4402985075
4921,2,6065,0,28.1044776119,4963,28.5079365079
4921,3,6669,0,28.1044776119,4577,28.6343283582
4921,4,5328,0,28.0842105263,4475,28.352
4921,5,5318,0,28.0793650794,4960,28.7014925373
4921,6,4859,0,28.0842105263,4710,28.4850746269
4921,7,6295,0,28.1044776119,4921,28.232
4921,8,7521,0,28.0793650794,4605,28.2222222222
4921,9,5891,0,28.1044776119,4903,28.5373134328
4922,0,4885,0,70.3461538462,4335,43.8819875776
4922,1,5164,0,67.7826086957,4433,43.974137931
4922,2,5801,0,44.248447205,5458,44.3333333333
4922,3,5535,0,44.248447205,4675,44.3965517241
4922,4,5572,0,44.248447205,4633,43.9743589744
4922,5,5978,0,44.248447205,4583,44.3333333333
4922,6,5186,0,44.248447205,5245,44.3103448276
4922,7,6010,0,44.248447205,4422,43.7672413793
4922,8,5630,0,44.248447205,4803,44.8076923077
4922,9,5250,0,43.775862069,4178,44.1551724138
4923,0,5235,0,11.7995594714,4286,11.667673716
4923,1,4835,0,11.7995594714,4440,11.7533039648
4923,2,5783,0,11.7995594714,4238,11.6629955947
4923,3,5806,0,11.7995594714,4888,11.7975609756
4923,4,4737,0,11.7995594714,4556,11.8303964758
4923,5,4524,0,11.7995594714,4737,11.7575757576
4923,6,4904,0,11.5558912387,5473,11.859030837
4923,7,5474,0,11.7995594714,4825,11.6982378855
4923,8,4557,0,11.7995594714,4781,11.6404833837
4923,9,5617,0,11.5528700906,4990,11.6888217523
4924,0,10263,0,84.3541666667,10154,4.746031746
4924,1,7877,0,118.0444444444,10481,4.1692307692
4924,2,7856,0,57.25,8454,4.8
4924,3,7579,0,117.9583333333,10056,4.3387096774
4924,4,8294,0,63.2857142857,10258,3.9206349206
4924,5,9498,0,89.3582089552,9466,4.5165562914
4924,6,11394,0,54.7941176471,8670,4.5471698113
4924,7,8928,0,91.6774193548,8921,4.7333333333
4924,8,7640,0,82.223880597,8181,4.1470588235
4924,9,7873,0,99.3333333333,9023,4.2661290323
4925,0,9767,0,27.9384615385,8099,2.3333333333
4925,1,9863,0,27.3146067416,8585,2.0303030303
4925,2,7855,0,24.4,8294,2.1084337349
4925,3,7206,0,28.0540540541,8528,2.5442477876
4925,4,7801,0,27.3833333333,8780,2.2522123894
4925,5,10262,0,28.4943820225,8166,2.4570446735
4925,6,8388,0,48.4857142857,9655,2.0903010033
4925,7,7767,0,24.9666666667,7909,2.35
4925,8,8145,0,33.8181818182,7716,1.8063063063
4925,9,7994,0,50.9795918367,8323,2.2923076923
4926,0,9757,0,13.4111111111,9002,1.3744186047
4926,1,7964,0,13.1702702703,9780,1.1861575179
4926,2,9209,0,12.867768595,9587,1.4117647059
4926,3,12075,0,2.177589852,9382,1.2682926829
4926,4,12024,0,1.6894977169,9001,1.1983471074
4926,5,13316,0,1.8891891892,8989,1.3459459459
4926,6,10243,0,13.4132231405,9195,1.2892561983
4926,7,12385,0,1.4214285714,8932,1.2798165138
4926,8,11702,0,2.1945031712,10075,1.3551401869
4926,9,13950,0,2.6666666667,9304,1.2892561983
4927,0,8125,0,120.7333333333,9229,7.7073170732
4927,1,7556,0,83.7058823529,11016,7.7676056338
4927,2,7816,0,135.9411764706,11413,7.9803921569
4927,3,8182,0,136.0425531915,11350,7.2125
4927,4,9628,0,197.3888888889,10257,7.0136054422
4927,5,8809,0,265.2777777778,9758,7.2875
4927,6,9002,0,264.5,8608,6.8588235294
4927,7,10572,0,120.8181818182,8703,6.602739726
4927,8,8764,1,135.4444444444,11142,7.4
4927,9,8095,0,190.5555555556,9893,6.9285714286
4928,0,9430,0,56.7222222222,9571,3.5445544554
4928,1,10154,0,55.92,9674,3.7983870968
4928,2,8342,0,56.247311828,9524,3.776119403
4928,3,11197,0,7.0492610837,9216,3.3345864662
4928,4,8634,0,36.1346153846,7225,4.1315789474
4928,5,9998,0,51.0483870968,8524,3.1900452489
4928,6,8850,0,49.3684210526,7292,3.406504065
4928,7,9494,0,58.8333333333,7734,3.985
4928,8,8802,0,56.1641791045,7093,3.893877551
4928,9,8277,0,50.6896551724,7890,4.1869918699
4929,0,8788,0,33,8820,2.4247311828
4929,1,8106,0,34.439862543,10446,2.8728522337
4929,2,7221,0,53.9550561798,10541,2.9949494949
4929,3,7524,0,39.3910891089,9120,2.8910891089
4929,4,9018,0,62.6666666667,9142,2.5858585859
4929,5,9586,0,34.3977900552,10791,2.8287292818
4929,6,7923,0,38.8214285714,10176,2.6941176471
4929,7,7827,0,68.5641025641,8292,2.8119266055
4929,8,7062,0,32.8225806452,9746,2.4236842105
4929,9,7573,0,32.8225806452,9784,2.6060606061
4930,0,6758,0,266.92,10423,10.7882352941
4930,1,8591,0,192.0862068966,10715,10.7816901408
4930,2,7516,0,308.8214285714,9292,12.7078651685
4930,3,9123,0,308.8181818182,9150,10.5205479452
4930,4,7651,0,164.0454545455,8146,13.2586206897
4930,5,7319,0,210.8550724638,7012,11.6956521739
4930,6,8010,0,306.4615384615,8160,12.3493975904
4930,7,8342,0,307.1,7496,10.7042253521
4930,8,7498,0,405,9251,11.3098591549
4930,9,11796,0,405,7675,10.5774647887
4931,0,11186,0,10.7824561404,7669,5.2235772358
4931,1,8134,0,114.2261904762,8649,5.3396226415
4931,2,7705,0,129.6486486486,10063,6.0714285714
4931,3,10638,0,11.7702702703,7712,6.4836065574
4931,4,8644,0,110.0848484848,8915,5.649068323
4931,5,8042,0,144.9375,9637,6.316017316
4931,6,7824,0,78.6315789474,9609,5.3639705882
4931,7,10589,0,100.7837837838,9094,5.4842105263
4931,8,7284,0,63.0736842105,10578,6.0212765957
4931,9,8370,0,72.75,9010,5.245398773
4932,0,7778,0,58.9562043796,8351,3.312
4932,1,8148,0,71.226993865,8166,2.929245283
4932,2,8032,0,56.784,8881,3.2
4932,3,8279,0,67.018404908,8029,3.0202247191
4932,4,8355,0,44.8049792531,9589,3.312
4932,5,8783,0,56.8648648649,8848,2.6556603774
4932,6,8382,0,51.172,9819,3.105
4932,7,9507,0,70.8144329897,8410,4.14
4932,8,9292,0,56.8648648649,9783,3.2335766423
4932,9,9050,0,44.7735849057,8732,3.1933962264
4933,0,7020,0,42.1052631579,7601,4.0975609756
4933,1,9384,0,11.1020408163,7473,4.0709219858
4933,2,7973,0,40.6829268293,7604,3.1401273885
4933,3,7840,0,58.8125,9697,3.7021276596
4933,4,9524,0,55,9080,3.5177304965
4933,5,7242,0,58.7894736842,8523,3.487394958
4933,6,8829,0,57.3548387097,10303,4.4615384615
4933,7,9464,0,75.6666666667,8749,3.3703703704
4933,8,7915,0,72.8,7979,4.0217391304
4933,9,8313,0,48.2727272727,7035,3.8265306122
4934,0,8039,0,35.6666666667,7963,1.9772727273
4934,1,8388,0,31.5,8568,2.1695906433
4934,2,8018,0,33.9777777778,7009,1.904109589
4934,3,7631,0,29.0862068966,7928,1.8472906404
4934,4,8974,0,54.6862745098,10062,1.8888888889
4934,5,8076,0,31.5,10188,1.8346456693
4934,6,7112,0,34,8461,2.0078740157
4934,7,8371,0,29.137254902,9246,2.119047619
4934,8,7227,0,27.4708520179,9854,1.8484848485
4934,9,7186,0,31.4705882353,8899,1.8522012579
4935,0,7771,0,30.7818181818,9485,1.2948717949
4935,1,8316,0,30.6960784314,9571,1.6290322581
4935,2,8477,0,20.12,9301,1.4010416667
4935,3,8399,0,18.1912350598,9173,1.3870967742
4935,4,9390,0,30.7721518987,9416,1.3351648352
4935,5,8832,0,18.2,9336,1.3698296837
4935,6,11672,0,3.0683760684,10992,1.375
4935,7,8333,0,27.8717948718,9225,1.6813186813
4935,8,7358,0,11.068627451,10284,1.3259911894
4935,9,7596,0,17.4444444444,8738,1.2114537445
4936,0,8746,0,152.3181818182,8149,7
4936,1,8295,0,200.3846153846,9393,7.6296296296
4936,2,7079,0,223.6666666667,8012,9.12
4936,3,8736,0,115.4,7434,8.4444444444
4936,4,7962,0,157.1463414634,8228,7.0975609756
4936,5,7875,0,119.5365853659,8220,6.9626865672
4936,6,8120,0,124.196969697,7517,7
4936,7,9891,0,175.1,7645,7.6641221374
4936,8,7350,0,115.5102040816,9433,6.5726495726
4936,9,8867,0,175.6666666667,9995,7.7786259542
4937,0,8482,0,92.6176470588,8320,4.6428571429
4937,1,8109,0,101.4869565217,9604,4.475
4937,2,7989,0,107.75,8824,4.4054054054
4937,3,8070,0,67.0486111111,7214,4.16
4937,4,9413,0,108.0693069307,8084,4.5787234043
4937,5,7642,0,179.4411764706,6971,3.8255813953
4937,6,7706,0,271.4166666667,8063,4.0192307692
4937,7,7580,0,101.4117647059,9918,4.1683168317
4937,8,7354,0,107.75,7391,4.1209302326
4937,9,9307,0,101.4869565217,7831,5.0555555556
4938,0,7812,0,37.655,8529,2.1547987616
4938,1,7882,0,84.9318181818,10456,2.6244541485
4938,2,8047,0,85.0769230769,7507,2.5109170306
4938,3,7845,0,55.1101694915,9767,2.3216630197
4938,4,9916,0,71.5227272727,7423,2.5
4938,5,7652,0,25.3409090909,7204,2.2593984962
4938,6,7140,0,29.0714285714,7382,2.1545064378
4938,7,6710,0,35.3783783784,7150,2.226519337
4938,8,7066,0,55.1412429379,8183,2.5662100457
4938,9,8951,0,43.8131868132,7742,2.9224318658
4939,0,7636,0,170.8148148148,8771,9.4615384615
4939,1,7961,0,222.4166666667,8357,9.4175824176
4939,2,9242,0,247.0317460317,9896,10.5135135135
4939,3,8340,0,171.021978022,7543,14.9705882353
4939,4,8518,0,200.0833333333,7718,10.0603448276
4939,5,7681,0,154.8571428571,7646,10.275862069
4939,6,7740,0,262.0833333333,8346,9.4864864865
4939,7,8085,0,201.75,7639,11.8021978022
4939,8,7392,0,207.5066666667,9845,9.1515151515
4939,9,7142,0,210.0579710145,9280,11.7744360902
4940,0,7519,0,72.9064327485,9547,5.2634730539
4940,1,8041,0,90,8262,5.7090909091
4940,2,9236,0,92.149122807,8604,5.0519480519
4940,3,9326,0,100.0347222222,8331,4.7272727273
4940,4,7595,0,81.0588235294,10392,5.3795620438
4940,5,8506,0,80.9545454545,8405,5.3359683794
4940,6,7705,0,89.9935064935,9997,5.304964539
4940,7,9341,0,98.2666666667,7499,5.085443038
4940,8,8953,0,134.9555555556,7859,5.5378151261
4940,9,7983,0,72.0087719298,7305,5.1105263158
4941,0,7417,0,96.25,7762,5.253164557
4941,1,7991,0,107.8349514563,7411,4.5776173285
4941,2,7416,0,73.3289473684,9117,4.4213483146
4941,3,8696,0,85.08,7711,4.6153846154
4941,4,8411,0,53.125,8367,5.0795454545
4941,5,7101,0,95.595505618,7595,4.4887640449
4941,6,7680,0,73.2602739726,10743,4.624
4941,7,7247,0,43.2363636364,8967,4.5397727273
4941,8,6997,0,57.5454545455,8730,6.2549019608
4941,9,7718,0,85.0582524272,8075,4.5623003195
4969,0,3763,0,5.9166666667,3307,4.75
4969,1,3457,0,37.75,4162,5.16
4969,2,4273,0,37.75,2828,5
4969,3,3388,0,28.4,2882,4.375
4969,4,3859,0,7.1724137931,2706,4.6071428571
4969,5,4169,0,24.3333333333,2774,4.0625
4969,6,4537,0,6.88,2656,4.92
4969,7,3838,0,5.08,2933,4.1724137931
4969,8,3583,0,24.2,2772,4.4
4969,9,3633,0,6.2666666667,2876,4.68
4970,0,3844,0,2.152173913,3507,1.6170212766
4970,1,4368,0,2.3157894737,3231,1.5087719298
4970,2,4701,0,1.7619047619,3044,1.7619047619
4970,3,3902,0,2.1590909091,3908,1.6206896552
4970,4,3747,0,2.0961538462,2862,1.6346153846
4970,5,2877,0,10.4038461538,3675,1.5531914894
4970,6,3076,0,10.9411764706,2778,1.8333333333
4970,7,3135,0,9.4117647059,3593,1.8333333333
4970,8,3843,0,1.9545454545,3159,1.7719298246
4970,9,4057,0,11.5833333333,3158,1.6315789474
4971,0,4318,0,1.8431372549,3999,1.2692307692
4971,1,4492,0,1.3846153846,2620,1.2692307692
4971,2,2985,0,9.5882352941,3005,1.1764705882
4971,3,4272,0,1.488372093,3697,1.2692307692
4971,4,4464,0,3.0714285714,2971,1.4186046512
4971,5,3087,0,6.4805194805,2867,1.4117647059
4971,6,3163,0,5.6666666667,3671,1.2441860465
4971,7,4171,0,2.04,3597,1.2337662338
4971,8,4033,0,1.9647058824,3259,1.4
4971,9,3235,0,5.6666666667,2823,1.3764705882
4972,0,3982,0,9.4444444444,2977,7.5
4972,1,5280,0,7.3157894737,2831,6.9230769231
4972,2,4071,0,8.3571428571,3214,8.1904761905
